i: 1, data: 158, previous:159, count: 0, line:decreased
i: 1524, data: 6712, previous:6704, count: 1205, line:increased
i: 1525, data: 6724, previous:6712, count: 1206, line:increased
i: 1526, data: 6738, previous:6724, count: 1207, line:increased
i: 1527, data: 6748, previous:6738, count: 1208, line:increased
i: 1528, data: 6751, previous:6748, count: 1209, line:increased
i: 1529, data: 6753, previous:6751, count: 1210, line:increased
i: 1530, data: 6756, previous:6753, count: 1211, line:increased
i: 1531, data: 6781, previous:6756, count: 1212, line:increased
i: 1532, data: 6782, previous:6781, count: 1213, line:increased
i: 1533, data: 6785, previous:6782, count: 1214, line:increased
i: 1534, data: 6794, previous:6785, count: 1215, line:increased
i: 1535, data: 6795, previous:6794, count: 1216, line:increased
i: 1536, data: 6770, previous:6795, count: 1216, line:decreased
i: 1537, data: 6781, previous:6770, count: 1217, line:increased
i: 1538, data: 6777, previous:6781, count: 1217, line:decreased
i: 1539, data: 6779, previous:6777, count: 1218, line:increased
i: 1540, data: 6784, previous:6779, count: 1219, line:increased
i: 1541, data: 6793, previous:6784, count: 1220, line:increased
i: 1542, data: 6785, previous:6793, count: 1220, line:decreased
i: 1543, data: 6786, previous:6785, count: 1221, line:increased
i: 1544, data: 6790, previous:6786, count: 1222, line:increased
i: 1545, data: 6773, previous:6790, count: 1222, line:decreased
i: 1546, data: 6778, previous:6773, count: 1223, line:increased
i: 1547, data: 6789, previous:6778, count: 1224, line:increased
i: 1548, data: 6799, previous:6789, count: 1225, line:increased
i: 1549, data: 6804, previous:6799, count: 1226, line:increased
i: 1550, data: 6805, previous:6804, count: 1227, line:increased
i: 1551, data: 6806, previous:6805, count: 1228, line:increased
i: 1552, data: 6816, previous:6806, count: 1229, line:increased
i: 1553, data: 6823, previous:6816, count: 1230, line:increased
i: 1554, data: 6829, previous:6823, count: 1231, line:increased
i: 1555, data: 6831, previous:6829, count: 1232, line:increased
i: 1556, data: 6834, previous:6831, count: 1233, line:increased
i: 1557, data: 6836, previous:6834, count: 1234, line:increased
i: 1558, data: 6838, previous:6836, count: 1235, line:increased
i: 1559, data: 6857, previous:6838, count: 1236, line:increased
i: 1560, data: 6859, previous:6857, count: 1237, line:increased
i: 1561, data: 6860, previous:6859, count: 1238, line:increased
i: 1562, data: 6889, previous:6860, count: 1239, line:increased
i: 1563, data: 6913, previous:6889, count: 1240, line:increased
i: 1564, data: 6914, previous:6913, count: 1241, line:increased
i: 1565, data: 6917, previous:6914, count: 1242, line:increased
i: 1566, data: 6919, previous:6917, count: 1243, line:increased
i: 1567, data: 6929, previous:6919, count: 1244, line:increased
i: 1568, data: 6924, previous:6929, count: 1244, line:decreased
i: 1569, data: 6919, previous:6924, count: 1244, line:decreased
i: 1570, data: 6924, previous:6919, count: 1245, line:increased
i: 1571, data: 6899, previous:6924, count: 1245, line:decreased
i: 1572, data: 6904, previous:6899, count: 1246, line:increased
i: 1573, data: 6924, previous:6904, count: 1247, line:increased
i: 1574, data: 6925, previous:6924, count: 1248, line:increased
i: 1575, data: 6932, previous:6925, count: 1249, line:increased
i: 1576, data: 6936, previous:6932, count: 1250, line:increased
i: 1577, data: 6931, previous:6936, count: 1250, line:decreased
i: 1578, data: 6921, previous:6931, count: 1250, line:decreased
i: 1579, data: 6922, previous:6921, count: 1251, line:increased
i: 1580, data: 6923, previous:6922, count: 1252, line:increased
i: 1581, data: 6947, previous:6923, count: 1253, line:increased
i: 1582, data: 6951, previous:6947, count: 1254, line:increased
i: 1583, data: 6963, previous:6951, count: 1255, line:increased
i: 1584, data: 6960, previous:6963, count: 1255, line:decreased
i: 1585, data: 6965, previous:6960, count: 1256, line:increased
i: 1586, data: 6970, previous:6965, count: 1257, line:increased
i: 1587, data: 6973, previous:6970, count: 1258, line:increased
i: 1588, data: 6965, previous:6973, count: 1258, line:decreased
i: 1589, data: 6966, previous:6965, count: 1259, line:increased
i: 1590, data: 6978, previous:6966, count: 1260, line:increased
i: 1591, data: 7010, previous:6978, count: 1261, line:increased
i: 1592, data: 7015, previous:7010, count: 1262, line:increased
i: 1593, data: 7012, previous:7015, count: 1262, line:decreased
i: 1594, data: 7017, previous:7012, count: 1263, line:increased
i: 1595, data: 7027, previous:7017, count: 1264, line:increased
i: 1596, data: 7035, previous:7027, count: 1265, line:increased
i: 1597, data: 7036, previous:7035, count: 1266, line:increased
i: 1598, data: 7026, previous:7036, count: 1266, line:decreased
i: 1599, data: 7035, previous:7026, count: 1267, line:increased
i: 1600, data: 7007, previous:7035, count: 1267, line:decreased
i: 1601, data: 7006, previous:7007, count: 1267, line:decreased
i: 1602, data: 6997, previous:7006, count: 1267, line:decreased
i: 1603, data: 6995, previous:6997, count: 1267, line:decreased
i: 1604, data: 7003, previous:6995, count: 1268, line:increased
i: 1605, data: 7021, previous:7003, count: 1269, line:increased
i: 1606, data: 7028, previous:7021, count: 1270, line:increased
i: 1607, data: 7031, previous:7028, count: 1271, line:increased
i: 1608, data: 7041, previous:7031, count: 1272, line:increased
i: 1609, data: 7039, previous:7041, count: 1272, line:decreased
i: 1610, data: 7056, previous:7039, count: 1273, line:increased
i: 1611, data: 7072, previous:7056, count: 1274, line:increased
i: 1612, data: 7080, previous:7072, count: 1275, line:increased
i: 1613, data: 7081, previous:7080, count: 1276, line:increased
i: 1614, data: 7055, previous:7081, count: 1276, line:decreased
i: 1615, data: 7056, previous:7055, count: 1277, line:increased
i: 1616, data: 7088, previous:7056, count: 1278, line:increased
i: 1617, data: 7101, previous:7088, count: 1279, line:increased
i: 1618, data: 7105, previous:7101, count: 1280, line:increased
i: 1619, data: 7107, previous:7105, count: 1281, line:increased
i: 1620, data: 7108, previous:7107, count: 1282, line:increased
i: 1621, data: 7104, previous:7108, count: 1282, line:decreased
i: 1622, data: 7105, previous:7104, count: 1283, line:increased
i: 1623, data: 7084, previous:7105, count: 1283, line:decreased
i: 1624, data: 7087, previous:7084, count: 1284, line:increased
i: 1625, data: 7084, previous:7087, count: 1284, line:decreased
i: 1626, data: 7088, previous:7084, count: 1285, line:increased
i: 1627, data: 7086, previous:7088, count: 1285, line:decreased
i: 1628, data: 7098, previous:7086, count: 1286, line:increased
i: 1629, data: 7100, previous:7098, count: 1287, line:increased
i: 1630, data: 7081, previous:7100, count: 1287, line:decreased
i: 1631, data: 7083, previous:7081, count: 1288, line:increased
i: 1632, data: 7081, previous:7083, count: 1288, line:decreased
i: 1633, data: 7084, previous:7081, count: 1289, line:increased
i: 1634, data: 7085, previous:7084, count: 1290, line:increased
i: 1635, data: 7089, previous:7085, count: 1291, line:increased
i: 1636, data: 7098, previous:7089, count: 1292, line:increased
i: 1637, data: 7097, previous:7098, count: 1292, line:decreased
i: 1638, data: 7101, previous:7097, count: 1293, line:increased
i: 1639, data: 7104, previous:7101, count: 1294, line:increased
i: 1640, data: 7105, previous:7104, count: 1295, line:increased
i: 1641, data: 7114, previous:7105, count: 1296, line:increased
i: 1642, data: 7117, previous:7114, count: 1297, line:increased
i: 1643, data: 7118, previous:7117, count: 1298, line:increased
i: 1644, data: 7115, previous:7118, count: 1298, line:decreased
i: 1645, data: 7117, previous:7115, count: 1299, line:increased
i: 1646, data: 7122, previous:7117, count: 1300, line:increased
i: 1647, data: 7121, previous:7122, count: 1300, line:decreased
i: 1648, data: 7127, previous:7121, count: 1301, line:increased
i: 1649, data: 7128, previous:7127, count: 1302, line:increased
i: 1650, data: 7132, previous:7128, count: 1303, line:increased
i: 1651, data: 7149, previous:7132, count: 1304, line:increased
i: 1652, data: 7166, previous:7149, count: 1305, line:increased
i: 1653, data: 7127, previous:7166, count: 1305, line:decreased
i: 1654, data: 7122, previous:7127, count: 1305, line:decreased
i: 1655, data: 7123, previous:7122, count: 1306, line:increased
i: 1656, data: 7124, previous:7123, count: 1307, line:increased
i: 1657, data: 7126, previous:7124, count: 1308, line:increased
i: 1658, data: 7127, previous:7126, count: 1309, line:increased
i: 1659, data: 7146, previous:7127, count: 1310, line:increased
i: 1660, data: 7148, previous:7146, count: 1311, line:increased
i: 1661, data: 7161, previous:7148, count: 1312, line:increased
i: 1662, data: 7166, previous:7161, count: 1313, line:increased
i: 1663, data: 7167, previous:7166, count: 1314, line:increased
i: 1664, data: 7160, previous:7167, count: 1314, line:decreased
i: 1665, data: 7155, previous:7160, count: 1314, line:decreased
i: 1666, data: 7154, previous:7155, count: 1314, line:decreased
i: 1667, data: 7155, previous:7154, count: 1315, line:increased
i: 1668, data: 7158, previous:7155, count: 1316, line:increased
i: 1669, data: 7177, previous:7158, count: 1317, line:increased
i: 1670, data: 7189, previous:7177, count: 1318, line:increased
i: 1671, data: 7192, previous:7189, count: 1319, line:increased
i: 1672, data: 7194, previous:7192, count: 1320, line:increased
i: 1673, data: 7204, previous:7194, count: 1321, line:increased
i: 1674, data: 7212, previous:7204, count: 1322, line:increased
i: 1675, data: 7199, previous:7212, count: 1322, line:decreased
i: 1676, data: 7206, previous:7199, count: 1323, line:increased
i: 1677, data: 7207, previous:7206, count: 1324, line:increased
i: 1678, data: 7212, previous:7207, count: 1325, line:increased
i: 1679, data: 7219, previous:7212, count: 1326, line:increased
i: 1680, data: 7198, previous:7219, count: 1326, line:decreased
i: 1681, data: 7208, previous:7198, count: 1327, line:increased
i: 1682, data: 7217, previous:7208, count: 1328, line:increased
i: 1683, data: 7223, previous:7217, count: 1329, line:increased
i: 1684, data: 7216, previous:7223, count: 1329, line:decreased
i: 1685, data: 7217, previous:7216, count: 1330, line:increased
i: 1686, data: 7224, previous:7217, count: 1331, line:increased
i: 1687, data: 7223, previous:7224, count: 1331, line:decreased
i: 1688, data: 7222, previous:7223, count: 1331, line:decreased
i: 1689, data: 7219, previous:7222, count: 1331, line:decreased
i: 1690, data: 7223, previous:7219, count: 1332, line:increased
i: 1691, data: 7222, previous:7223, count: 1332, line:decreased
i: 1692, data: 7224, previous:7222, count: 1333, line:increased
i: 1693, data: 7230, previous:7224, count: 1334, line:increased
i: 1694, data: 7231, previous:7230, count: 1335, line:increased
i: 1695, data: 7230, previous:7231, count: 1335, line:decreased
i: 1696, data: 7231, previous:7230, count: 1336, line:increased
i: 1697, data: 7229, previous:7231, count: 1336, line:decreased
i: 1698, data: 7231, previous:7229, count: 1337, line:increased
i: 1699, data: 7232, previous:7231, count: 1338, line:increased
i: 1700, data: 7228, previous:7232, count: 1338, line:decreased
i: 1701, data: 7241, previous:7228, count: 1339, line:increased
i: 1702, data: 7243, previous:7241, count: 1340, line:increased
i: 1703, data: 7240, previous:7243, count: 1340, line:decreased
i: 1704, data: 7239, previous:7240, count: 1340, line:decreased
i: 1705, data: 7241, previous:7239, count: 1341, line:increased
i: 1706, data: 7248, previous:7241, count: 1342, line:increased
i: 1707, data: 7251, previous:7248, count: 1343, line:increased
i: 1708, data: 7254, previous:7251, count: 1344, line:increased
i: 1709, data: 7292, previous:7254, count: 1345, line:increased
i: 1710, data: 7297, previous:7292, count: 1346, line:increased
i: 1711, data: 7296, previous:7297, count: 1346, line:decreased
i: 1712, data: 7297, previous:7296, count: 1347, line:increased
i: 1713, data: 7301, previous:7297, count: 1348, line:increased
i: 1714, data: 7306, previous:7301, count: 1349, line:increased
i: 1715, data: 7308, previous:7306, count: 1350, line:increased
i: 1716, data: 7311, previous:7308, count: 1351, line:increased
i: 1717, data: 7310, previous:7311, count: 1351, line:decreased
i: 1718, data: 7312, previous:7310, count: 1352, line:increased
i: 1719, data: 7317, previous:7312, count: 1353, line:increased
i: 1720, data: 7319, previous:7317, count: 1354, line:increased
i: 1721, data: 7324, previous:7319, count: 1355, line:increased
i: 1722, data: 7323, previous:7324, count: 1355, line:decreased
i: 1723, data: 7330, previous:7323, count: 1356, line:increased
i: 1724, data: 7332, previous:7330, count: 1357, line:increased
i: 1725, data: 7345, previous:7332, count: 1358, line:increased
i: 1726, data: 7352, previous:7345, count: 1359, line:increased
i: 1727, data: 7355, previous:7352, count: 1360, line:increased
i: 1728, data: 7382, previous:7355, count: 1361, line:increased
i: 1729, data: 7403, previous:7382, count: 1362, line:increased
i: 1730, data: 7391, previous:7403, count: 1362, line:decreased
i: 1731, data: 7395, previous:7391, count: 1363, line:increased
i: 1732, data: 7416, previous:7395, count: 1364, line:increased
i: 1733, data: 7417, previous:7416, count: 1365, line:increased
i: 1734, data: 7418, previous:7417, count: 1366, line:increased
i: 1735, data: 7410, previous:7418, count: 1366, line:decreased
i: 1736, data: 7411, previous:7410, count: 1367, line:increased
i: 1737, data: 7412, previous:7411, count: 1368, line:increased
i: 1738, data: 7414, previous:7412, count: 1369, line:increased
i: 1739, data: 7415, previous:7414, count: 1370, line:increased
i: 1740, data: 7429, previous:7415, count: 1371, line:increased
i: 1741, data: 7408, previous:7429, count: 1371, line:decreased
i: 1742, data: 7407, previous:7408, count: 1371, line:decreased
i: 1743, data: 7408, previous:7407, count: 1372, line:increased
i: 1744, data: 7411, previous:7408, count: 1373, line:increased
i: 1745, data: 7410, previous:7411, count: 1373, line:decreased
i: 1746, data: 7413, previous:7410, count: 1374, line:increased
i: 1747, data: 7411, previous:7413, count: 1374, line:decreased
i: 1748, data: 7408, previous:7411, count: 1374, line:decreased
i: 1749, data: 7410, previous:7408, count: 1375, line:increased
i: 1750, data: 7408, previous:7410, count: 1375, line:decreased
i: 1751, data: 7409, previous:7408, count: 1376, line:increased
i: 1752, data: 7410, previous:7409, count: 1377, line:increased
i: 1753, data: 7416, previous:7410, count: 1378, line:increased
i: 1754, data: 7417, previous:7416, count: 1379, line:increased
i: 1755, data: 7419, previous:7417, count: 1380, line:increased
i: 1756, data: 7420, previous:7419, count: 1381, line:increased
i: 1757, data: 7424, previous:7420, count: 1382, line:increased
i: 1758, data: 7428, previous:7424, count: 1383, line:increased
i: 1759, data: 7450, previous:7428, count: 1384, line:increased
i: 1760, data: 7453, previous:7450, count: 1385, line:increased
i: 1761, data: 7468, previous:7453, count: 1386, line:increased
i: 1762, data: 7469, previous:7468, count: 1387, line:increased
i: 1763, data: 7470, previous:7469, count: 1388, line:increased
i: 1764, data: 7449, previous:7470, count: 1388, line:decreased
i: 1765, data: 7450, previous:7449, count: 1389, line:increased
i: 1766, data: 7435, previous:7450, count: 1389, line:decreased
i: 1767, data: 7436, previous:7435, count: 1390, line:increased
i: 1768, data: 7455, previous:7436, count: 1391, line:increased
i: 1769, data: 7460, previous:7455, count: 1392, line:increased
i: 1770, data: 7461, previous:7460, count: 1393, line:increased
i: 1771, data: 7462, previous:7461, count: 1394, line:increased
i: 1772, data: 7465, previous:7462, count: 1395, line:increased
i: 1773, data: 7485, previous:7465, count: 1396, line:increased
i: 1774, data: 7496, previous:7485, count: 1397, line:increased
i: 1775, data: 7502, previous:7496, count: 1398, line:increased
i: 1776, data: 7503, previous:7502, count: 1399, line:increased
i: 1777, data: 7514, previous:7503, count: 1400, line:increased
i: 1778, data: 7526, previous:7514, count: 1401, line:increased
i: 1779, data: 7538, previous:7526, count: 1402, line:increased
i: 1780, data: 7528, previous:7538, count: 1402, line:decreased
i: 1781, data: 7534, previous:7528, count: 1403, line:increased
i: 1782, data: 7543, previous:7534, count: 1404, line:increased
i: 1783, data: 7544, previous:7543, count: 1405, line:increased
i: 1784, data: 7545, previous:7544, count: 1406, line:increased
i: 1785, data: 7519, previous:7545, count: 1406, line:decreased
i: 1786, data: 7531, previous:7519, count: 1407, line:increased
i: 1787, data: 7532, previous:7531, count: 1408, line:increased
i: 1788, data: 7539, previous:7532, count: 1409, line:increased
i: 1789, data: 7540, previous:7539, count: 1410, line:increased
i: 1790, data: 7542, previous:7540, count: 1411, line:increased
i: 1791, data: 7551, previous:7542, count: 1412, line:increased
i: 1792, data: 7567, previous:7551, count: 1413, line:increased
i: 1793, data: 7576, previous:7567, count: 1414, line:increased
i: 1794, data: 7574, previous:7576, count: 1414, line:decreased
i: 1795, data: 7569, previous:7574, count: 1414, line:decreased
i: 1796, data: 7579, previous:7569, count: 1415, line:increased
i: 1797, data: 7580, previous:7579, count: 1416, line:increased
i: 1798, data: 7588, previous:7580, count: 1417, line:increased
i: 1799, data: 7573, previous:7588, count: 1417, line:decreased
i: 1800, data: 7578, previous:7573, count: 1418, line:increased
i: 1801, data: 7579, previous:7578, count: 1419, line:increased
i: 1802, data: 7581, previous:7579, count: 1420, line:increased
i: 1803, data: 7600, previous:7581, count: 1421, line:increased
i: 1804, data: 7634, previous:7600, count: 1422, line:increased
i: 1805, data: 7631, previous:7634, count: 1422, line:decreased
i: 1806, data: 7630, previous:7631, count: 1422, line:decreased
i: 1807, data: 7639, previous:7630, count: 1423, line:increased
i: 1808, data: 7648, previous:7639, count: 1424, line:increased
i: 1809, data: 7649, previous:7648, count: 1425, line:increased
i: 1810, data: 7652, previous:7649, count: 1426, line:increased
i: 1811, data: 7653, previous:7652, count: 1427, line:increased
i: 1812, data: 7656, previous:7653, count: 1428, line:increased
i: 1813, data: 7665, previous:7656, count: 1429, line:increased
i: 1814, data: 7635, previous:7665, count: 1429, line:decreased
i: 1815, data: 7643, previous:7635, count: 1430, line:increased
i: 1816, data: 7649, previous:7643, count: 1431, line:increased
i: 1817, data: 7656, previous:7649, count: 1432, line:increased
i: 1818, data: 7657, previous:7656, count: 1433, line:increased
i: 1819, data: 7656, previous:7657, count: 1433, line:decreased
i: 1820, data: 7661, previous:7656, count: 1434, line:increased
i: 1821, data: 7666, previous:7661, count: 1435, line:increased
i: 1822, data: 7674, previous:7666, count: 1436, line:increased
i: 1823, data: 7680, previous:7674, count: 1437, line:increased
i: 1824, data: 7676, previous:7680, count: 1437, line:decreased
i: 1825, data: 7692, previous:7676, count: 1438, line:increased
i: 1826, data: 7677, previous:7692, count: 1438, line:decreased
i: 1827, data: 7678, previous:7677, count: 1439, line:increased
i: 1828, data: 7689, previous:7678, count: 1440, line:increased
i: 1829, data: 7700, previous:7689, count: 1441, line:increased
i: 1830, data: 7723, previous:7700, count: 1442, line:increased
i: 1831, data: 7729, previous:7723, count: 1443, line:increased
i: 1832, data: 7738, previous:7729, count: 1444, line:increased
i: 1833, data: 7743, previous:7738, count: 1445, line:increased
i: 1834, data: 7748, previous:7743, count: 1446, line:increased
i: 1835, data: 7769, previous:7748, count: 1447, line:increased
i: 1836, data: 7770, previous:7769, count: 1448, line:increased
i: 1837, data: 7776, previous:7770, count: 1449, line:increased
i: 1838, data: 7784, previous:7776, count: 1450, line:increased
i: 1839, data: 7786, previous:7784, count: 1451, line:increased
i: 1840, data: 7788, previous:7786, count: 1452, line:increased
i: 1841, data: 7805, previous:7788, count: 1453, line:increased
i: 1842, data: 7806, previous:7805, count: 1454, line:increased
i: 1843, data: 7801, previous:7806, count: 1454, line:decreased
i: 1844, data: 7825, previous:7801, count: 1455, line:increased
i: 1845, data: 7830, previous:7825, count: 1456, line:increased
i: 1846, data: 7832, previous:7830, count: 1457, line:increased
i: 1847, data: 7815, previous:7832, count: 1457, line:decreased
i: 1848, data: 7816, previous:7815, count: 1458, line:increased
i: 1849, data: 7828, previous:7816, count: 1459, line:increased
i: 1850, data: 7830, previous:7828, count: 1460, line:increased
i: 1851, data: 7831, previous:7830, count: 1461, line:increased
i: 1852, data: 7834, previous:7831, count: 1462, line:increased
i: 1853, data: 7858, previous:7834, count: 1463, line:increased
i: 1854, data: 7860, previous:7858, count: 1464, line:increased
i: 1855, data: 7862, previous:7860, count: 1465, line:increased
i: 1856, data: 7873, previous:7862, count: 1466, line:increased
i: 1857, data: 7879, previous:7873, count: 1467, line:increased
i: 1858, data: 7883, previous:7879, count: 1468, line:increased
i: 1859, data: 7894, previous:7883, count: 1469, line:increased
i: 1860, data: 7910, previous:7894, count: 1470, line:increased
i: 1861, data: 7916, previous:7910, count: 1471, line:increased
i: 1862, data: 7917, previous:7916, count: 1472, line:increased
i: 1863, data: 7935, previous:7917, count: 1473, line:increased
i: 1864, data: 7942, previous:7935, count: 1474, line:increased
i: 1865, data: 7930, previous:7942, count: 1474, line:decreased
i: 1866, data: 7932, previous:7930, count: 1475, line:increased
i: 1867, data: 7934, previous:7932, count: 1476, line:increased
i: 1868, data: 7935, previous:7934, count: 1477, line:increased
i: 1869, data: 7932, previous:7935, count: 1477, line:decreased
i: 1870, data: 7936, previous:7932, count: 1478, line:increased
i: 1871, data: 7944, previous:7936, count: 1479, line:increased
i: 1872, data: 7951, previous:7944, count: 1480, line:increased
i: 1873, data: 7953, previous:7951, count: 1481, line:increased
i: 1874, data: 7954, previous:7953, count: 1482, line:increased
i: 1875, data: 7960, previous:7954, count: 1483, line:increased
i: 1876, data: 7963, previous:7960, count: 1484, line:increased
i: 1877, data: 7976, previous:7963, count: 1485, line:increased
i: 1878, data: 7968, previous:7976, count: 1485, line:decreased
i: 1879, data: 7972, previous:7968, count: 1486, line:increased
i: 1880, data: 7977, previous:7972, count: 1487, line:increased
i: 1881, data: 7978, previous:7977, count: 1488, line:increased
i: 1882, data: 7976, previous:7978, count: 1488, line:decreased
i: 1883, data: 7977, previous:7976, count: 1489, line:increased
i: 1884, data: 7991, previous:7977, count: 1490, line:increased
i: 1885, data: 8016, previous:7991, count: 1491, line:increased
i: 1886, data: 8056, previous:8016, count: 1492, line:increased
i: 1887, data: 8058, previous:8056, count: 1493, line:increased
i: 1888, data: 8059, previous:8058, count: 1494, line:increased
i: 1889, data: 8074, previous:8059, count: 1495, line:increased
i: 1890, data: 8078, previous:8074, count: 1496, line:increased
i: 1891, data: 8087, previous:8078, count: 1497, line:increased
i: 1892, data: 8088, previous:8087, count: 1498, line:increased
i: 1893, data: 8083, previous:8088, count: 1498, line:decreased
i: 1894, data: 8088, previous:8083, count: 1499, line:increased
i: 1895, data: 8094, previous:8088, count: 1500, line:increased
i: 1896, data: 8103, previous:8094, count: 1501, line:increased
i: 1897, data: 8118, previous:8103, count: 1502, line:increased
i: 1898, data: 8114, previous:8118, count: 1502, line:decreased
i: 1899, data: 8115, previous:8114, count: 1503, line:increased
i: 1900, data: 8111, previous:8115, count: 1503, line:decreased
i: 1901, data: 8116, previous:8111, count: 1504, line:increased
i: 1902, data: 8115, previous:8116, count: 1504, line:decreased
i: 1903, data: 8105, previous:8115, count: 1504, line:decreased
i: 1904, data: 8106, previous:8105, count: 1505, line:increased
i: 1905, data: 8107, previous:8106, count: 1506, line:increased
i: 1906, data: 8108, previous:8107, count: 1507, line:increased
i: 1907, data: 8112, previous:8108, count: 1508, line:increased
i: 1908, data: 8120, previous:8112, count: 1509, line:increased
i: 1909, data: 8129, previous:8120, count: 1510, line:increased
i: 1910, data: 8134, previous:8129, count: 1511, line:increased
i: 1911, data: 8138, previous:8134, count: 1512, line:increased
i: 1912, data: 8137, previous:8138, count: 1512, line:decreased
i: 1913, data: 8138, previous:8137, count: 1513, line:increased
i: 1914, data: 8152, previous:8138, count: 1514, line:increased
i: 1915, data: 8158, previous:8152, count: 1515, line:increased
i: 1916, data: 8171, previous:8158, count: 1516, line:increased
i: 1917, data: 8191, previous:8171, count: 1517, line:increased
i: 1918, data: 8201, previous:8191, count: 1518, line:increased
i: 1919, data: 8207, previous:8201, count: 1519, line:increased
i: 1920, data: 8209, previous:8207, count: 1520, line:increased
i: 1921, data: 8236, previous:8209, count: 1521, line:increased
i: 1922, data: 8237, previous:8236, count: 1522, line:increased
i: 1923, data: 8239, previous:8237, count: 1523, line:increased
i: 1924, data: 8244, previous:8239, count: 1524, line:increased
i: 1925, data: 8239, previous:8244, count: 1524, line:decreased
i: 1926, data: 8241, previous:8239, count: 1525, line:increased
i: 1927, data: 8252, previous:8241, count: 1526, line:increased
i: 1928, data: 8243, previous:8252, count: 1526, line:decreased
i: 1929, data: 8244, previous:8243, count: 1527, line:increased
i: 1930, data: 8260, previous:8244, count: 1528, line:increased
i: 1931, data: 8254, previous:8260, count: 1528, line:decreased
i: 1932, data: 8248, previous:8254, count: 1528, line:decreased
i: 1933, data: 8251, previous:8248, count: 1529, line:increased
i: 1934, data: 8246, previous:8251, count: 1529, line:decreased
i: 1935, data: 8249, previous:8246, count: 1530, line:increased
i: 1936, data: 8262, previous:8249, count: 1531, line:increased
i: 1937, data: 8265, previous:8262, count: 1532, line:increased
i: 1938, data: 8266, previous:8265, count: 1533, line:increased
i: 1939, data: 8263, previous:8266, count: 1533, line:decreased
i: 1940, data: 8264, previous:8263, count: 1534, line:increased
i: 1941, data: 8267, previous:8264, count: 1535, line:increased
i: 1942, data: 8273, previous:8267, count: 1536, line:increased
i: 1943, data: 8297, previous:8273, count: 1537, line:increased
i: 1944, data: 8302, previous:8297, count: 1538, line:increased
i: 1945, data: 8303, previous:8302, count: 1539, line:increased
i: 1946, data: 8302, previous:8303, count: 1539, line:decreased
i: 1947, data: 8310, previous:8302, count: 1540, line:increased
i: 1948, data: 8313, previous:8310, count: 1541, line:increased
i: 1949, data: 8314, previous:8313, count: 1542, line:increased
i: 1950, data: 8332, previous:8314, count: 1543, line:increased
i: 1951, data: 8333, previous:8332, count: 1544, line:increased
i: 1952, data: 8306, previous:8333, count: 1544, line:decreased
i: 1953, data: 8308, previous:8306, count: 1545, line:increased
i: 1954, data: 8307, previous:8308, count: 1545, line:decreased
i: 1955, data: 8334, previous:8307, count: 1546, line:increased
i: 1956, data: 8332, previous:8334, count: 1546, line:decreased
i: 1957, data: 8329, previous:8332, count: 1546, line:decreased
i: 1958, data: 8330, previous:8329, count: 1547, line:increased
i: 1959, data: 8332, previous:8330, count: 1548, line:increased
i: 1960, data: 8337, previous:8332, count: 1549, line:increased
i: 1961, data: 8338, previous:8337, count: 1550, line:increased
i: 1962, data: 8343, previous:8338, count: 1551, line:increased
i: 1963, data: 8350, previous:8343, count: 1552, line:increased
i: 1964, data: 8349, previous:8350, count: 1552, line:decreased
i: 1965, data: 8361, previous:8349, count: 1553, line:increased
i: 1966, data: 8365, previous:8361, count: 1554, line:increased
i: 1967, data: 8368, previous:8365, count: 1555, line:increased
i: 1968, data: 8371, previous:8368, count: 1556, line:increased
i: 1969, data: 8372, previous:8371, count: 1557, line:increased
i: 1970, data: 8375, previous:8372, count: 1558, line:increased
i: 1971, data: 8402, previous:8375, count: 1559, line:increased
i: 1972, data: 8412, previous:8402, count: 1560, line:increased
i: 1973, data: 8445, previous:8412, count: 1561, line:increased
i: 1974, data: 8447, previous:8445, count: 1562, line:increased
i: 1975, data: 8472, previous:8447, count: 1563, line:increased
i: 1976, data: 8482, previous:8472, count: 1564, line:increased
i: 1977, data: 8483, previous:8482, count: 1565, line:increased
i: 1978, data: 8486, previous:8483, count: 1566, line:increased
i: 1979, data: 8493, previous:8486, count: 1567, line:increased
i: 1980, data: 8495, previous:8493, count: 1568, line:increased
i: 1981, data: 8494, previous:8495, count: 1568, line:decreased
i: 1982, data: 8493, previous:8494, count: 1568, line:decreased
i: 1983, data: 8494, previous:8493, count: 1569, line:increased
i: 1984, data: 8499, previous:8494, count: 1570, line:increased
i: 1985, data: 8501, previous:8499, count: 1571, line:increased
i: 1986, data: 8503, previous:8501, count: 1572, line:increased
i: 1987, data: 8513, previous:8503, count: 1573, line:increased
i: 1988, data: 8509, previous:8513, count: 1573, line:decreased
i: 1989, data: 8510, previous:8509, count: 1574, line:increased
i: 1990, data: 8514, previous:8510, count: 1575, line:increased
i: 1991, data: 8515, previous:8514, count: 1576, line:increased
i: 1992, data: 8514, previous:8515, count: 1576, line:decreased
i: 1993, data: 8518, previous:8514, count: 1577, line:increased
i: 1994, data: 8535, previous:8518, count: 1578, line:increased
i: 1995, data: 8538, previous:8535, count: 1579, line:increased
i: 1996, data: 8543, previous:8538, count: 1580, line:increased
i: 1997, data: 8545, previous:8543, count: 1581, line:increased
i: 1998, data: 8557, previous:8545, count: 1582, line:increased
i: 1999, data: 8568, previous:8557, count: 1583, line:increased


 réponse: la profondeur augmente 1583 fois sur l'échantillon.
